horizon,fitted,quarter,standard_error,ci_lower,ci_upper
12,0.18775404195027015,2005 Q4,0.640900908005154,-1.0683886553988498,1.44389673929939
12,1.6453104795004097,2006 Q1,0.5754908584128277,0.5173691235792282,2.773251835421591
12,-0.19315225183581572,2006 Q2,0.4958912588988853,-1.1650812595258582,0.7787767558542268
12,0.2951945783359843,2006 Q3,0.4846163553318368,-0.654636024433481,1.2450251811054496
12,-1.043759994494826,2006 Q4,0.6891242465532426,-2.3944186986124816,0.3068987096228297
12,-0.17153311452046174,2007 Q1,0.6403199941271785,-1.4265372415906303,1.083471012549707
12,-0.6588029786583776,2007 Q2,0.6183326155600963,-1.8707126356226171,0.553106678305862
12,-0.8895942958299424,2007 Q3,0.6354444772614029,-2.135042585437173,0.3558539937772881
12,0.5918569843771478,2007 Q4,0.4977418765349453,-0.3836991672287269,1.5674131359830226
12,-0.22946417656007267,2008 Q1,0.6726026431283156,-1.547741132998018,1.0888127798778726
12,-0.1900964887122231,2008 Q2,1.0015720118527631,-2.1531415598669623,1.7729485824425162
12,1.0039584711117686,2008 Q3,0.9640780013501203,-0.8855996898218244,2.893516632045362
12,1.1278595968265834,2008 Q4,1.3068045215937845,-1.433430200331329,3.689149393984496
12,-1.4178449373329876,2009 Q1,1.2220285570239664,-3.8129768971794125,0.9772870225134376
12,0.7078737368419947,2009 Q2,1.296964170687621,-1.834129326944601,3.2498768006285905
12,-2.333871632875131,2009 Q3,1.0956920512005044,-4.481388591374936,-0.18635467437532638
12,-2.3417965522937116,2009 Q4,0.9359649432170047,-4.176254131791117,-0.507338972796306
12,-1.4539857878289992,2010 Q1,0.579168704058388,-2.589135588756177,-0.3188359869018218
12,-0.34432575379417096,2010 Q2,0.553336555882725,-1.428845474653747,0.7401939670654049
12,-1.6186564240966819,2010 Q3,0.6070674050903765,-2.808486674262007,-0.4288261739313568
12,-0.9780927663135617,2010 Q4,0.6286228053706029,-2.210170824700475,0.25398529207335185
12,-1.1233060234252379,2011 Q1,0.649162609490825,-2.3956413581372944,0.1490293112868184
12,-1.5085735303894139,2011 Q2,0.6094506075602383,-2.703074771563535,-0.31407228921529273
12,-2.4317697496351935,2011 Q3,0.6722780083527021,-3.7494104336048073,-1.11412906566558
12,-1.7814386678389442,2011 Q4,0.5761877846275112,-2.910745974040787,-0.6521313616371012
12,-1.8965188779902449,2012 Q1,0.7423276925713912,-3.3514544201568928,-0.441583335823597
12,-2.3358750525999676,2012 Q2,0.6885920114487633,-3.6854905950815358,-0.9862595101183993
12,-2.7205349499605176,2012 Q3,0.7621905212230015,-4.214400920915412,-1.2266689790056233
12,-2.477076498048028,2012 Q4,0.7201329707870198,-3.8885111848704215,-1.0656418112256347
12,-1.2547573831523517,2013 Q1,0.5781333843329346,-2.3878779947051565,-0.121636771599547
12,-1.4942654337210342,2013 Q2,0.45175658083412895,-2.3796920619348843,-0.60883880550718394
12,-2.613680721399718,2013 Q3,0.6276620181900305,-3.843875671515902,-1.3834857712835342
12,-1.0565983639583432,2013 Q4,0.5105685395319749,-2.0572943130802286,-0.05590241483645775
12,0.6541092000144019,2014 Q1,0.5568218449229262,-0.43724156183968044,1.7454599618684843
12,0.7516721171883018,2014 Q2,0.47664600734213125,-0.18253689057708933,1.685881124953693
12,2.1872932707643087,2014 Q3,0.656183208483029,0.9011978148776345,3.473388726650983
12,1.100030433524032,2014 Q4,0.7063686915124375,-0.28442676164702885,2.484487628695093
12,1.2719961533365671,2015 Q1,0.709723938514103,-0.11903720511699412,2.6630295117901284
12,0.06265555439850437,2015 Q2,0.6870383063592288,-1.2839147820649799,1.4092258908619886
12,-1.2588466851247828,2015 Q3,1.2049079425104443,-3.620422857131511,1.1027294868819455
12,-2.0893394203950866,2015 Q4,0.9728195071914002,-3.9960306179482346,-0.1826482228419386
12,0.4742564848744956,2016 Q1,0.6558577560773727,-0.8112010960184104,1.7597140657674017
12,-0.03905128142430836,2016 Q2,0.5869568522828806,-1.1894655723777507,1.1113630095291342
12,-0.7326705150629362,2016 Q3,0.7143466839937762,-2.1327642881663524,0.66742325804048
12,-0.27401806538145723,2016 Q4,0.6016735441881642,-1.4532765424408276,0.9052404116779131
12,-1.433085243630414,2017 Q1,0.5673488927118102,-2.5450686400142413,-0.32110184724658697
12,-0.41766272320509434,2017 Q2,0.6265785096665553,-1.6457340356383243,0.8104085892281357
12,-0.5090927609784893,2017 Q3,0.6984926538987767,-1.8781132060858923,0.8599276841289137
12,-0.21506135898762935,2017 Q4,0.5443395774406833,-1.28194732613112,0.8518246081558614
13,2.841883212210519,1988 Q3,0.7569345849087171,1.3583186871366584,4.32544773728438
13,1.7417539222326934,1988 Q4,0.6372626644448827,0.49274205122868997,2.990765793236697
13,2.3649146672265795,1989 Q1,0.7126044624597739,0.9682355855828979,3.7615937488702613
13,1.9201732209490425,1989 Q2,0.9588217680094441,0.040917088057513595,3.7994293538405715
13,0.8038068748833838,1989 Q3,0.7610118397964973,-0.6877489229263161,2.2953626726930834
