horizon,fitted,quarter,standard_error,ci_lower,ci_upper
19,-0.8250826399041333,1999 Q3,0.6645545840437476,-2.127585690390875,0.4774204105826081
19,-0.9782219654199578,1999 Q4,0.5781882509489668,-2.111450113564139,0.1550061827242235
19,-1.3579049513206647,2000 Q1,0.6207252534152587,-2.57450409230907,-0.14130581033225953
19,-1.7436866298293348,2000 Q2,0.4722822062112573,-2.6693427445425177,-0.8180305151161515
19,-1.1966763693152698,2000 Q3,0.48815342065835976,-2.1534394927356857,-0.23991324589485408
19,-1.0340604071683623,2000 Q4,0.4984382617943484,-2.0109814488020317,-0.0571393655346929
19,-1.8215077956658225,2001 Q1,0.5819015530186523,-2.9620138821303055,-0.6810017092013394
19,-2.0775949506994307,2001 Q2,0.6209045395632351,-3.2945454860807963,-0.860644415318065
19,-0.760099355396926,2001 Q3,0.5661569763185941,-1.8697466385774664,0.34954792778361443
19,0.2842934583294492,2001 Q4,0.6172354563187268,-0.9254658060364007,1.494052722695299
19,0.8240935258831601,2002 Q1,0.5732898242565209,-0.29953388236291767,1.9477209341292379
19,-0.34233362589026606,2002 Q2,0.5997009981973453,-1.5177259838497825,0.8330587320692504
19,1.0957735255172292,2002 Q3,0.5703125790172989,-0.022018589286830093,2.2135656403212884
19,1.0751018522235352,2002 Q4,0.5430096815369505,0.010822433154548117,2.139381271292522
19,-1.2991390350548533,2003 Q1,0.4738135771577174,-2.227796581670069,-0.37048148843963735
19,-2.190362121312073,2003 Q2,0.49744358590536686,-3.1653336340270486,-1.2153906085970978
19,-1.517842724102647,2003 Q3,0.4306770747420232,-2.3619542795640776,-0.6737311686412167
19,-1.7347198697926884,2003 Q4,0.4929786427119267,-2.700940254655504,-0.7684994849298731
19,-0.9952096008551014,2004 Q1,0.46420569417490587,-1.9050360428563313,-0.08538315885387127
19,-0.6151881805756098,2004 Q2,0.4471891744168329,-1.4916628567088026,0.2612864955575831
19,0.6711424785594755,2004 Q3,0.51251539070242,-0.33336922873974206,1.675654185858693
19,-0.05238840276752686,2004 Q4,0.5288546624616938,-1.0889244942485332,0.9841476887134796
19,-0.50981812062379,2005 Q1,0.5443251006452766,-1.576675713769672,0.5570394725220922
19,-0.7517855271504962,2005 Q2,0.5360049198687308,-1.8023358656294861,0.29876481132849364
19,0.459731636250498,2005 Q3,0.5536114208928536,-0.6253268101295402,1.544790082630536
19,-0.027078052349235344,2005 Q4,0.540217916191596,-1.0858857118880405,1.0317296071895699
19,0.22526565239215976,2006 Q1,0.5265163449872083,-0.8066874210544345,1.257218725838754
19,0.051468888291628656,2006 Q2,0.4423953134436379,-0.8156099929872098,0.9185477695704671
19,0.10488289930898337,2006 Q3,0.34167012956828086,-0.5647782492379807,0.7745440478559475
19,0.45881094891111734,2006 Q4,0.45223376397998416,-0.42755094108263864,1.3451728389048734
19,-0.7130093426996605,2007 Q1,0.5139030996451176,-1.7202409095475892,0.29422222414826826
19,-0.4137503247647979,2007 Q2,0.5637941883240659,-1.5187666285729593,0.6912659790433636
19,-0.005127170756876638,2007 Q3,0.5366451803532603,-1.0569323967262685,1.046678055212515
19,0.02222803679111102,2007 Q4,0.4561903944584478,-0.871888706440567,0.9163447800227892
19,0.5281312602735302,2008 Q1,0.5851121236010722,-0.6186674289023197,1.6749299494493801
19,1.3118890513451857,2008 Q2,0.7020169959669836,-0.06403897728510222,2.6878170799754737
19,1.9262170105432048,2008 Q3,0.8379213141516939,0.2839214129274128,3.568512608158997
19,3.20420786263794,2008 Q4,1.4002512894780803,0.4597657659551335,5.948649959320747
19,-1.8955802573237897,2009 Q1,1.1304839024455187,-4.111287991219298,0.32012747657171836
19,-2.66238990394867,2009 Q2,1.1322379998419456,-4.88153560556655,-0.4432442023307894
19,-5.566843638509891,2009 Q3,1.0879690616939464,-7.699223815723862,-3.43446346129592
19,-5.3333177288891385,2009 Q4,1.043392287583884,-7.378329034300409,-3.288306423477868
19,-3.768450062359296,2010 Q1,0.8179486633187939,-5.37159998366681,-2.165300141051782
19,-1.9466639069377736,2010 Q2,0.6574722271083259,-3.2352857929054313,-0.6580420209701161
19,-1.8197784472884624,2010 Q3,0.6553823215846919,-3.104304193698706,-0.5352527008782189
19,-0.8884254967148288,2010 Q4,0.6499120807990055,-2.1622297681983653,0.3853787747687074
19,-0.6234674455983363,2011 Q1,0.6415044170579789,-1.8807929989553371,0.6338581077586644
19,-0.6310896586605521,2011 Q2,0.6110432820976965,-1.8287124845671854,0.5665331672460812
19,0.11076116738838215,2011 Q3,0.7223352681985387,-1.3049899430438339,1.5265122778205982
19,1.2706650061565863,2011 Q4,0.6766919024614909,-0.05562675129782679,2.5969567636109994
19,-1.2623537156334614,2012 Q1,0.8319629561208872,-2.8929711461018774,0.36826371483495457
19,-0.5104713843907176,2012 Q2,0.8076041738856059,-2.0933464789707283,1.072403710189293
